"source","parameter","value","rho_it","it","N"
"13_1_est_GP_param.csv","mu[2]",0.481881623,13,1,2000
"13_1_est_GP_param.csv","mu[3]",-2.085291715,13,1,2000
"13_1_est_GP_param.csv","mu[4]",6.020017328,13,1,2000
"13_1_est_GP_param.csv","mu[5]",-2.657732031,13,1,2000
"13_10_est_GP_param.csv","alpha",3.354190803,13,10,2000
"13_10_est_GP_param.csv","rho",2.439061998,13,10,2000
"13_10_est_GP_param.csv","sigma",2.99580049,13,10,2000
"13_10_est_GP_param.csv","mu[1]",1.300984247,13,10,2000
"13_10_est_GP_param.csv","mu[2]",2.400617358,13,10,2000
"13_10_est_GP_param.csv","mu[3]",2.680831477,13,10,2000
"13_10_est_GP_param.csv","mu[4]",-0.981809773,13,10,2000
"13_10_est_GP_param.csv","mu[5]",1.546689953,13,10,2000
"13_11_est_GP_param.csv","alpha",2.989237748,13,11,2000
"13_11_est_GP_param.csv","rho",2.7990049,13,11,2000
"13_11_est_GP_param.csv","sigma",2.943144703,13,11,2000
"13_11_est_GP_param.csv","mu[1]",0.302750743,13,11,2000
"13_11_est_GP_param.csv","mu[2]",1.415442476,13,11,2000
"13_11_est_GP_param.csv","mu[3]",-3.373472912,13,11,2000
"13_11_est_GP_param.csv","mu[4]",-0.024715574,13,11,2000
"13_11_est_GP_param.csv","mu[5]",-0.589638751,13,11,2000
"13_12_est_GP_param.csv","alpha",2.816689807,13,12,2000
"13_12_est_GP_param.csv","rho",2.805838995,13,12,2000
"13_12_est_GP_param.csv","sigma",2.987033406,13,12,2000
"13_12_est_GP_param.csv","mu[1]",0.326273404,13,12,2000
"13_12_est_GP_param.csv","mu[2]",2.796139446,13,12,2000
"13_12_est_GP_param.csv","mu[3]",0.866813637,13,12,2000
"13_12_est_GP_param.csv","mu[4]",1.072835508,13,12,2000
"13_12_est_GP_param.csv","mu[5]",3.855811292,13,12,2000
"13_13_est_GP_param.csv","alpha",3.094032895,13,13,2000
"13_13_est_GP_param.csv","rho",2.797123874,13,13,2000
"13_13_est_GP_param.csv","sigma",2.981933353,13,13,2000
"13_13_est_GP_param.csv","mu[1]",-1.26524393,13,13,2000
"13_13_est_GP_param.csv","mu[2]",-0.989741797,13,13,2000
"13_13_est_GP_param.csv","mu[3]",0.668326892,13,13,2000
"13_13_est_GP_param.csv","mu[4]",1.068752,13,13,2000
"13_13_est_GP_param.csv","mu[5]",-2.968774623,13,13,2000
"13_14_est_GP_param.csv","alpha",3.199592303,13,14,2000
"13_14_est_GP_param.csv","rho",2.743980628,13,14,2000
"13_14_est_GP_param.csv","sigma",3.032004771,13,14,2000
"13_14_est_GP_param.csv","mu[1]",2.474961782,13,14,2000
"13_14_est_GP_param.csv","mu[2]",-1.38894967,13,14,2000
"13_14_est_GP_param.csv","mu[3]",1.281438126,13,14,2000
"13_14_est_GP_param.csv","mu[4]",-2.467933887,13,14,2000
"13_14_est_GP_param.csv","mu[5]",2.313718333,13,14,2000
"13_15_est_GP_param.csv","alpha",2.384263304,13,15,2000
"13_15_est_GP_param.csv","rho",2.593577038,13,15,2000
"13_15_est_GP_param.csv","sigma",3.079226082,13,15,2000
"13_15_est_GP_param.csv","mu[1]",3.578117067,13,15,2000
"13_15_est_GP_param.csv","mu[2]",-0.371496144,13,15,2000
"13_15_est_GP_param.csv","mu[3]",0.206434021,13,15,2000
"13_15_est_GP_param.csv","mu[4]",-1.398296022,13,15,2000
"13_15_est_GP_param.csv","mu[5]",0.624178723,13,15,2000
"13_16_est_GP_param.csv","alpha",2.79912142,13,16,2000
"13_16_est_GP_param.csv","rho",2.746550904,13,16,2000
"13_16_est_GP_param.csv","sigma",2.982114311,13,16,2000
"13_16_est_GP_param.csv","mu[1]",-0.068633,13,16,2000
"13_16_est_GP_param.csv","mu[2]",2.915235063,13,16,2000
"13_16_est_GP_param.csv","mu[3]",0.58406423,13,16,2000
"13_16_est_GP_param.csv","mu[4]",-0.964143176,13,16,2000
"13_16_est_GP_param.csv","mu[5]",2.579358738,13,16,2000
"13_17_est_GP_param.csv","alpha",2.891458231,13,17,2000
"13_17_est_GP_param.csv","rho",2.401565502,13,17,2000
"13_17_est_GP_param.csv","sigma",3.085155918,13,17,2000
"13_17_est_GP_param.csv","mu[1]",0.838177373,13,17,2000
"13_17_est_GP_param.csv","mu[2]",1.368509228,13,17,2000
"13_17_est_GP_param.csv","mu[3]",-2.516059223,13,17,2000
"13_17_est_GP_param.csv","mu[4]",3.590922984,13,17,2000
"13_17_est_GP_param.csv","mu[5]",1.112162689,13,17,2000
"13_18_est_GP_param.csv","alpha",3.463175071,13,18,2000
"13_18_est_GP_param.csv","rho",2.729731183,13,18,2000
"13_18_est_GP_param.csv","sigma",2.939764583,13,18,2000
"13_18_est_GP_param.csv","mu[1]",2.437409386,13,18,2000
"13_18_est_GP_param.csv","mu[2]",0.100488771,13,18,2000
"13_18_est_GP_param.csv","mu[3]",1.485204202,13,18,2000
"13_18_est_GP_param.csv","mu[4]",-0.293814891,13,18,2000
"13_18_est_GP_param.csv","mu[5]",-2.88076699,13,18,2000
"13_19_est_GP_param.csv","alpha",3.068559502,13,19,2000
"13_19_est_GP_param.csv","rho",2.899425818,13,19,2000
"13_19_est_GP_param.csv","sigma",2.982799214,13,19,2000
"13_19_est_GP_param.csv","mu[1]",-0.342761829,13,19,2000
"13_19_est_GP_param.csv","mu[2]",1.585122949,13,19,2000
"13_19_est_GP_param.csv","mu[3]",0.649051752,13,19,2000
"13_19_est_GP_param.csv","mu[4]",2.277532223,13,19,2000
"13_19_est_GP_param.csv","mu[5]",-2.673619829,13,19,2000
"13_2_est_GP_param.csv","alpha",3.525756868,13,2,2000
"13_2_est_GP_param.csv","rho",2.593055486,13,2,2000
"13_2_est_GP_param.csv","sigma",3.033005936,13,2,2000
"13_2_est_GP_param.csv","mu[1]",1.289418165,13,2,2000
"13_2_est_GP_param.csv","mu[2]",-1.312524721,13,2,2000
"13_2_est_GP_param.csv","mu[3]",-0.578603439,13,2,2000
"13_2_est_GP_param.csv","mu[4]",0.434918584,13,2,2000
"13_2_est_GP_param.csv","mu[5]",-2.197658459,13,2,2000
"13_20_est_GP_param.csv","alpha",3.176296246,13,20,2000
"13_20_est_GP_param.csv","rho",2.692608437,13,20,2000
"13_20_est_GP_param.csv","sigma",2.904313885,13,20,2000
"13_20_est_GP_param.csv","mu[1]",0.541986559,13,20,2000
"13_20_est_GP_param.csv","mu[2]",1.970110489,13,20,2000
"13_20_est_GP_param.csv","mu[3]",-2.593505522,13,20,2000
"13_20_est_GP_param.csv","mu[4]",6.248847152,13,20,2000
"13_20_est_GP_param.csv","mu[5]",-0.286502492,13,20,2000
"13_3_est_GP_param.csv","alpha",3.317311465,13,3,2000
"13_3_est_GP_param.csv","rho",2.94417075,13,3,2000
"13_3_est_GP_param.csv","sigma",3.151297664,13,3,2000
"13_3_est_GP_param.csv","mu[1]",2.774603603,13,3,2000
"13_3_est_GP_param.csv","mu[2]",4.752983245,13,3,2000
"13_3_est_GP_param.csv","mu[3]",-0.288376022,13,3,2000
"13_3_est_GP_param.csv","mu[4]",-0.447988603,13,3,2000
"13_3_est_GP_param.csv","mu[5]",-2.827469373,13,3,2000
"13_4_est_GP_param.csv","alpha",2.822826877,13,4,2000
"13_4_est_GP_param.csv","rho",2.630661167,13,4,2000
"13_4_est_GP_param.csv","sigma",2.972611509,13,4,2000
"13_4_est_GP_param.csv","mu[1]",3.711273094,13,4,2000
"13_4_est_GP_param.csv","mu[2]",1.067872771,13,4,2000
"13_4_est_GP_param.csv","mu[3]",-0.63807374,13,4,2000
"13_4_est_GP_param.csv","mu[4]",-0.405215678,13,4,2000
"13_4_est_GP_param.csv","mu[5]",-2.299848622,13,4,2000
"13_5_est_GP_param.csv","alpha",2.377955538,13,5,2000
"13_5_est_GP_param.csv","rho",2.551048609,13,5,2000
"13_5_est_GP_param.csv","sigma",2.960839098,13,5,2000
"13_5_est_GP_param.csv","mu[1]",-1.126658826,13,5,2000
"13_5_est_GP_param.csv","mu[2]",-1.018361553,13,5,2000
"13_5_est_GP_param.csv","mu[3]",6.006699587,13,5,2000
"13_5_est_GP_param.csv","mu[4]",-2.405703923,13,5,2000
"13_5_est_GP_param.csv","mu[5]",-0.119744048,13,5,2000
"13_6_est_GP_param.csv","alpha",3.413280211,13,6,2000
"13_6_est_GP_param.csv","rho",2.24484795,13,6,2000
"13_6_est_GP_param.csv","sigma",2.947894482,13,6,2000
"13_6_est_GP_param.csv","mu[1]",2.757605239,13,6,2000
"13_6_est_GP_param.csv","mu[2]",2.948009789,13,6,2000
"13_6_est_GP_param.csv","mu[3]",4.470674958,13,6,2000
"13_6_est_GP_param.csv","mu[4]",-2.60419457,13,6,2000
"13_6_est_GP_param.csv","mu[5]",1.186607331,13,6,2000
"13_7_est_GP_param.csv","alpha",3.265569008,13,7,2000
"13_7_est_GP_param.csv","rho",2.697829782,13,7,2000
"13_7_est_GP_param.csv","sigma",2.938863279,13,7,2000
"13_7_est_GP_param.csv","mu[1]",-1.63277734,13,7,2000
"13_7_est_GP_param.csv","mu[2]",-0.325062502,13,7,2000
"13_7_est_GP_param.csv","mu[3]",2.895497362,13,7,2000
"13_7_est_GP_param.csv","mu[4]",0.021336078,13,7,2000
"13_7_est_GP_param.csv","mu[5]",0.46678788,13,7,2000
"13_8_est_GP_param.csv","alpha",3.315438025,13,8,2000
"13_8_est_GP_param.csv","rho",2.631868298,13,8,2000
"13_8_est_GP_param.csv","sigma",2.940582877,13,8,2000
"13_8_est_GP_param.csv","mu[1]",3.206385525,13,8,2000
"13_8_est_GP_param.csv","mu[2]",2.686948309,13,8,2000
"13_8_est_GP_param.csv","mu[3]",2.403438823,13,8,2000
"13_8_est_GP_param.csv","mu[4]",-1.941011416,13,8,2000
"13_8_est_GP_param.csv","mu[5]",1.716052281,13,8,2000
"13_9_est_GP_param.csv","alpha",2.533304529,13,9,2000
"13_9_est_GP_param.csv","rho",1.952010955,13,9,2000
"13_9_est_GP_param.csv","sigma",2.930553169,13,9,2000
"13_9_est_GP_param.csv","mu[1]",-1.066987503,13,9,2000
"13_9_est_GP_param.csv","mu[2]",-0.169798383,13,9,2000
"13_9_est_GP_param.csv","mu[3]",-2.166696938,13,9,2000
"13_9_est_GP_param.csv","mu[4]",1.399925992,13,9,2000
"13_9_est_GP_param.csv","mu[5]",-0.86074997,13,9,2000
"14_1_est_GP_param.csv","alpha",3.090604371,14,1,2000
"14_1_est_GP_param.csv","rho",2.825784875,14,1,2000
"14_1_est_GP_param.csv","sigma",3.063943683,14,1,2000
"14_1_est_GP_param.csv","mu[1]",2.284094418,14,1,2000
"14_1_est_GP_param.csv","mu[2]",0.698759575,14,1,2000
"14_1_est_GP_param.csv","mu[3]",-0.172372647,14,1,2000
"14_1_est_GP_param.csv","mu[4]",-0.742777109,14,1,2000
"14_1_est_GP_param.csv","mu[5]",-1.223128774,14,1,2000
"14_10_est_GP_param.csv","alpha",3.324015328,14,10,2000
"14_10_est_GP_param.csv","rho",2.829051054,14,10,2000
"14_10_est_GP_param.csv","sigma",2.933981889,14,10,2000
"14_10_est_GP_param.csv","mu[1]",0.561760035,14,10,2000
"14_10_est_GP_param.csv","mu[2]",1.450635913,14,10,2000
"14_10_est_GP_param.csv","mu[3]",-0.850900586,14,10,2000
"14_10_est_GP_param.csv","mu[4]",1.235305911,14,10,2000
"14_10_est_GP_param.csv","mu[5]",-2.836191341,14,10,2000
"14_11_est_GP_param.csv","alpha",2.806207687,14,11,2000
"14_11_est_GP_param.csv","rho",2.551159282,14,11,2000
"14_11_est_GP_param.csv","sigma",2.986073003,14,11,2000
"14_11_est_GP_param.csv","mu[1]",-0.208361173,14,11,2000
"14_11_est_GP_param.csv","mu[2]",1.836739194,14,11,2000
"14_11_est_GP_param.csv","mu[3]",0.637966819,14,11,2000
"14_11_est_GP_param.csv","mu[4]",-0.946238564,14,11,2000
"14_11_est_GP_param.csv","mu[5]",1.119713636,14,11,2000
"14_12_est_GP_param.csv","alpha",3.666789352,14,12,2000
"14_12_est_GP_param.csv","rho",3.037504463,14,12,2000
"14_12_est_GP_param.csv","sigma",3.054807082,14,12,2000
"14_12_est_GP_param.csv","mu[1]",-3.050056203,14,12,2000
"14_12_est_GP_param.csv","mu[2]",0.289968925,14,12,2000
"14_12_est_GP_param.csv","mu[3]",0.751525569,14,12,2000
"14_12_est_GP_param.csv","mu[4]",-1.304922145,14,12,2000
"14_12_est_GP_param.csv","mu[5]",-1.115946868,14,12,2000
"14_13_est_GP_param.csv","alpha",2.668880064,14,13,2000
"14_13_est_GP_param.csv","rho",2.749016195,14,13,2000
"14_13_est_GP_param.csv","sigma",2.985182757,14,13,2000
"14_13_est_GP_param.csv","mu[1]",1.271233097,14,13,2000
"14_13_est_GP_param.csv","mu[2]",4.179132631,14,13,2000
"14_13_est_GP_param.csv","mu[3]",4.004899411,14,13,2000
"14_13_est_GP_param.csv","mu[4]",-2.553896171,14,13,2000
"14_13_est_GP_param.csv","mu[5]",0.15820614,14,13,2000
"14_14_est_GP_param.csv","alpha",2.258834985,14,14,2000
"14_14_est_GP_param.csv","rho",2.856486885,14,14,2000
"14_14_est_GP_param.csv","sigma",3.012852154,14,14,2000
"14_14_est_GP_param.csv","mu[1]",-0.785409748,14,14,2000
"14_14_est_GP_param.csv","mu[2]",-2.681920671,14,14,2000
"14_14_est_GP_param.csv","mu[3]",-0.794865146,14,14,2000
"14_14_est_GP_param.csv","mu[4]",-2.686683155,14,14,2000
"14_14_est_GP_param.csv","mu[5]",-0.105895322,14,14,2000
"14_15_est_GP_param.csv","alpha",2.948067783,14,15,2000
"14_15_est_GP_param.csv","rho",2.706820138,14,15,2000
"14_15_est_GP_param.csv","sigma",2.972196165,14,15,2000
"14_15_est_GP_param.csv","mu[1]",1.940438513,14,15,2000
"14_15_est_GP_param.csv","mu[2]",0.993153493,14,15,2000
"14_15_est_GP_param.csv","mu[3]",-0.34774483,14,15,2000
"14_15_est_GP_param.csv","mu[4]",3.771498841,14,15,2000
"14_15_est_GP_param.csv","mu[5]",4.86865273,14,15,2000
"14_16_est_GP_param.csv","alpha",2.530551225,14,16,2000
"14_16_est_GP_param.csv","rho",2.629561175,14,16,2000
"14_16_est_GP_param.csv","sigma",3.067850943,14,16,2000
"14_16_est_GP_param.csv","mu[1]",-1.966895425,14,16,2000
"14_16_est_GP_param.csv","mu[2]",-0.301678712,14,16,2000
"14_16_est_GP_param.csv","mu[3]",1.246294935,14,16,2000
"14_16_est_GP_param.csv","mu[4]",0.727500734,14,16,2000
"14_16_est_GP_param.csv","mu[5]",0.222338651,14,16,2000
"14_17_est_GP_param.csv","alpha",2.661144274,14,17,2000
"14_17_est_GP_param.csv","rho",2.901912472,14,17,2000
"14_17_est_GP_param.csv","sigma",2.988008717,14,17,2000
"14_17_est_GP_param.csv","mu[1]",1.332493708,14,17,2000
"14_17_est_GP_param.csv","mu[2]",0.702236424,14,17,2000
"14_17_est_GP_param.csv","mu[3]",1.919615507,14,17,2000
"14_17_est_GP_param.csv","mu[4]",-2.916863535,14,17,2000
"14_17_est_GP_param.csv","mu[5]",0.314112113,14,17,2000
"14_18_est_GP_param.csv","alpha",2.787083395,14,18,2000
"14_18_est_GP_param.csv","rho",2.632505484,14,18,2000
"14_18_est_GP_param.csv","sigma",2.961968519,14,18,2000
"14_18_est_GP_param.csv","mu[1]",0.525080047,14,18,2000
"14_18_est_GP_param.csv","mu[2]",2.716968728,14,18,2000
"14_18_est_GP_param.csv","mu[3]",-0.758961573,14,18,2000
"14_18_est_GP_param.csv","mu[4]",-2.190660041,14,18,2000
"14_18_est_GP_param.csv","mu[5]",-1.457590983,14,18,2000
"14_19_est_GP_param.csv","alpha",2.852610721,14,19,2000
"14_19_est_GP_param.csv","rho",2.658049181,14,19,2000
"14_19_est_GP_param.csv","sigma",3.016427991,14,19,2000
"14_19_est_GP_param.csv","mu[1]",-0.243559664,14,19,2000
"14_19_est_GP_param.csv","mu[2]",1.036656706,14,19,2000
"14_19_est_GP_param.csv","mu[3]",0.2296454,14,19,2000
"14_19_est_GP_param.csv","mu[4]",0.453350465,14,19,2000
"14_19_est_GP_param.csv","mu[5]",-3.050993093,14,19,2000
"14_2_est_GP_param.csv","alpha",3.310943065,14,2,2000
"14_2_est_GP_param.csv","rho",2.552826851,14,2,2000
"14_2_est_GP_param.csv","sigma",3.057753025,14,2,2000
"14_2_est_GP_param.csv","mu[1]",-1.105555702,14,2,2000
"14_2_est_GP_param.csv","mu[2]",-2.087963129,14,2,2000
"14_2_est_GP_param.csv","mu[3]",-2.588743935,14,2,2000
"14_2_est_GP_param.csv","mu[4]",-1.077153973,14,2,2000
"14_2_est_GP_param.csv","mu[5]",-2.037427854,14,2,2000
"14_20_est_GP_param.csv","alpha",2.787442579,14,20,2000
"14_20_est_GP_param.csv","rho",2.612514168,14,20,2000
"14_20_est_GP_param.csv","sigma",2.995994286,14,20,2000
"14_20_est_GP_param.csv","mu[1]",-2.226657133,14,20,2000
"14_20_est_GP_param.csv","mu[2]",1.321793839,14,20,2000
"14_20_est_GP_param.csv","mu[3]",-2.63658904,14,20,2000
"14_20_est_GP_param.csv","mu[4]",1.679802083,14,20,2000
"14_20_est_GP_param.csv","mu[5]",0.917488364,14,20,2000
"14_3_est_GP_param.csv","alpha",2.692401048,14,3,2000
"14_3_est_GP_param.csv","rho",2.455303318,14,3,2000
"14_3_est_GP_param.csv","sigma",2.9508776,14,3,2000
"14_3_est_GP_param.csv","mu[1]",-1.130616235,14,3,2000
"14_3_est_GP_param.csv","mu[2]",-0.327884419,14,3,2000
"14_3_est_GP_param.csv","mu[3]",-1.856714285,14,3,2000
"14_3_est_GP_param.csv","mu[4]",6.113999568,14,3,2000
"14_3_est_GP_param.csv","mu[5]",1.779844982,14,3,2000
"14_4_est_GP_param.csv","alpha",2.654753751,14,4,2000
"14_4_est_GP_param.csv","rho",2.430456954,14,4,2000
"14_4_est_GP_param.csv","sigma",2.997321407,14,4,2000
"14_4_est_GP_param.csv","mu[1]",-2.243267955,14,4,2000
"14_4_est_GP_param.csv","mu[2]",-2.408806578,14,4,2000
"14_4_est_GP_param.csv","mu[3]",-1.321072939,14,4,2000
"14_4_est_GP_param.csv","mu[4]",2.869757349,14,4,2000
"14_4_est_GP_param.csv","mu[5]",2.513598034,14,4,2000
"14_5_est_GP_param.csv","alpha",3.210883089,14,5,2000
"14_5_est_GP_param.csv","rho",2.748123928,14,5,2000
"14_5_est_GP_param.csv","sigma",2.880009297,14,5,2000
"14_5_est_GP_param.csv","mu[1]",3.182175622,14,5,2000
"14_5_est_GP_param.csv","mu[2]",-0.131162374,14,5,2000
"14_5_est_GP_param.csv","mu[3]",0.827106477,14,5,2000
"14_5_est_GP_param.csv","mu[4]",-2.412907039,14,5,2000
"14_5_est_GP_param.csv","mu[5]",-2.184646078,14,5,2000
"14_6_est_GP_param.csv","alpha",3.36204837,14,6,2000
"14_6_est_GP_param.csv","rho",2.927085295,14,6,2000
"14_6_est_GP_param.csv","sigma",2.978191998,14,6,2000
"14_6_est_GP_param.csv","mu[1]",-0.577773646,14,6,2000
"14_6_est_GP_param.csv","mu[2]",1.801824656,14,6,2000
"14_6_est_GP_param.csv","mu[3]",-0.740508117,14,6,2000
"14_6_est_GP_param.csv","mu[4]",-2.48147704,14,6,2000
"14_6_est_GP_param.csv","mu[5]",-2.915815645,14,6,2000
"14_7_est_GP_param.csv","alpha",2.250348069,14,7,2000
"14_7_est_GP_param.csv","rho",2.531876834,14,7,2000
"14_7_est_GP_param.csv","sigma",3.034894536,14,7,2000
"14_7_est_GP_param.csv","mu[1]",1.996307465,14,7,2000
"14_7_est_GP_param.csv","mu[2]",2.404734516,14,7,2000
"14_7_est_GP_param.csv","mu[3]",-1.302592096,14,7,2000
"14_7_est_GP_param.csv","mu[4]",-0.241903922,14,7,2000
"14_7_est_GP_param.csv","mu[5]",-3.160961073,14,7,2000
"14_8_est_GP_param.csv","alpha",2.814472862,14,8,2000
"14_8_est_GP_param.csv","rho",2.763496932,14,8,2000
"14_8_est_GP_param.csv","sigma",3.001896059,14,8,2000
"14_8_est_GP_param.csv","mu[1]",0.591385601,14,8,2000
"14_8_est_GP_param.csv","mu[2]",-2.733223966,14,8,2000
"14_8_est_GP_param.csv","mu[3]",0.791966751,14,8,2000
"14_8_est_GP_param.csv","mu[4]",-0.217124125,14,8,2000
"14_8_est_GP_param.csv","mu[5]",-2.501785809,14,8,2000
"14_9_est_GP_param.csv","alpha",3.124595891,14,9,2000
"14_9_est_GP_param.csv","rho",2.566893357,14,9,2000
"14_9_est_GP_param.csv","sigma",3.074396187,14,9,2000
"14_9_est_GP_param.csv","mu[1]",-0.218866843,14,9,2000
"14_9_est_GP_param.csv","mu[2]",-2.503169864,14,9,2000
"14_9_est_GP_param.csv","mu[3]",-0.461462535,14,9,2000
"14_9_est_GP_param.csv","mu[4]",-0.325979696,14,9,2000
"14_9_est_GP_param.csv","mu[5]",0.777592065,14,9,2000
"15_1_est_GP_param.csv","alpha",3.589708601,15,1,2000
"15_1_est_GP_param.csv","rho",2.929350935,15,1,2000
"15_1_est_GP_param.csv","sigma",2.983304005,15,1,2000
"15_1_est_GP_param.csv","mu[1]",0.036940332,15,1,2000
"15_1_est_GP_param.csv","mu[2]",-3.237229685,15,1,2000
"15_1_est_GP_param.csv","mu[3]",0.512543595,15,1,2000
"15_1_est_GP_param.csv","mu[4]",1.36716385,15,1,2000
"15_1_est_GP_param.csv","mu[5]",4.240287788,15,1,2000
"15_10_est_GP_param.csv","alpha",2.731406637,15,10,2000
"15_10_est_GP_param.csv","rho",2.478244134,15,10,2000
"15_10_est_GP_param.csv","sigma",3.06203031,15,10,2000
"15_10_est_GP_param.csv","mu[1]",-0.759487429,15,10,2000
"15_10_est_GP_param.csv","mu[2]",0.741277509,15,10,2000
"15_10_est_GP_param.csv","mu[3]",-1.474115503,15,10,2000
"15_10_est_GP_param.csv","mu[4]",2.047528505,15,10,2000
"15_10_est_GP_param.csv","mu[5]",1.306842791,15,10,2000
"15_11_est_GP_param.csv","alpha",2.871572789,15,11,2000
"15_11_est_GP_param.csv","rho",2.367869389,15,11,2000
"15_11_est_GP_param.csv","sigma",2.996404948,15,11,2000
"15_11_est_GP_param.csv","mu[1]",0.296422216,15,11,2000
"15_11_est_GP_param.csv","mu[2]",-2.198692246,15,11,2000
"15_11_est_GP_param.csv","mu[3]",5.329546627,15,11,2000
"15_11_est_GP_param.csv","mu[4]",1.515208727,15,11,2000
"15_11_est_GP_param.csv","mu[5]",-0.382085481,15,11,2000
"15_12_est_GP_param.csv","alpha",2.913605504,15,12,2000
"15_12_est_GP_param.csv","rho",2.77658172,15,12,2000
"15_12_est_GP_param.csv","sigma",3.016406828,15,12,2000
"15_12_est_GP_param.csv","mu[1]",-1.430157567,15,12,2000
"15_12_est_GP_param.csv","mu[2]",0.378765433,15,12,2000
"15_12_est_GP_param.csv","mu[3]",0.30684072,15,12,2000
"15_12_est_GP_param.csv","mu[4]",4.157634694,15,12,2000
"15_12_est_GP_param.csv","mu[5]",0.555543881,15,12,2000
"15_13_est_GP_param.csv","alpha",2.589603607,15,13,2000
"15_13_est_GP_param.csv","rho",2.722457454,15,13,2000
"15_13_est_GP_param.csv","sigma",3.090875999,15,13,2000
"15_13_est_GP_param.csv","mu[1]",0.824233482,15,13,2000
"15_13_est_GP_param.csv","mu[2]",-0.577049304,15,13,2000
"15_13_est_GP_param.csv","mu[3]",-1.575363686,15,13,2000
"15_13_est_GP_param.csv","mu[4]",-2.856716414,15,13,2000
"15_13_est_GP_param.csv","mu[5]",0.937482504,15,13,2000
"15_14_est_GP_param.csv","alpha",2.782437057,15,14,2000
"15_14_est_GP_param.csv","rho",3.023428338,15,14,2000
"15_14_est_GP_param.csv","sigma",2.989027446,15,14,2000
"15_14_est_GP_param.csv","mu[1]",-0.171315225,15,14,2000
"15_14_est_GP_param.csv","mu[2]",0.087402134,15,14,2000
"15_14_est_GP_param.csv","mu[3]",-3.123853262,15,14,2000
"15_14_est_GP_param.csv","mu[4]",4.052147528,15,14,2000
"15_14_est_GP_param.csv","mu[5]",1.35067093,15,14,2000
"15_15_est_GP_param.csv","alpha",2.807349183,15,15,2000
"15_15_est_GP_param.csv","rho",2.812745166,15,15,2000
"15_15_est_GP_param.csv","sigma",2.931543231,15,15,2000
"15_15_est_GP_param.csv","mu[1]",0.617765564,15,15,2000
"15_15_est_GP_param.csv","mu[2]",2.139066779,15,15,2000
"15_15_est_GP_param.csv","mu[3]",2.691063972,15,15,2000
"15_15_est_GP_param.csv","mu[4]",1.505094324,15,15,2000
"15_15_est_GP_param.csv","mu[5]",-1.684114297,15,15,2000
"15_16_est_GP_param.csv","alpha",2.435693997,15,16,2000
"15_16_est_GP_param.csv","rho",2.803285471,15,16,2000
"15_16_est_GP_param.csv","sigma",2.972741344,15,16,2000
"15_16_est_GP_param.csv","mu[1]",0.170546598,15,16,2000
"15_16_est_GP_param.csv","mu[2]",1.192518199,15,16,2000
"15_16_est_GP_param.csv","mu[3]",0.880656066,15,16,2000
"15_16_est_GP_param.csv","mu[4]",3.173184916,15,16,2000
"15_16_est_GP_param.csv","mu[5]",1.628241966,15,16,2000
"15_17_est_GP_param.csv","alpha",2.821775204,15,17,2000
"15_17_est_GP_param.csv","rho",2.659430145,15,17,2000
"15_17_est_GP_param.csv","sigma",2.958536408,15,17,2000
"15_17_est_GP_param.csv","mu[1]",4.400514341,15,17,2000
"15_17_est_GP_param.csv","mu[2]",-1.436111826,15,17,2000
"15_17_est_GP_param.csv","mu[3]",1.095428825,15,17,2000
"15_17_est_GP_param.csv","mu[4]",2.320472146,15,17,2000
"15_17_est_GP_param.csv","mu[5]",3.203168375,15,17,2000
"15_18_est_GP_param.csv","alpha",3.314102144,15,18,2000
"15_18_est_GP_param.csv","rho",3.430817953,15,18,2000
"15_18_est_GP_param.csv","sigma",2.994647823,15,18,2000
"15_18_est_GP_param.csv","mu[1]",-1.410485646,15,18,2000
"15_18_est_GP_param.csv","mu[2]",4.579279211,15,18,2000
"15_18_est_GP_param.csv","mu[3]",-1.939710035,15,18,2000
"15_18_est_GP_param.csv","mu[4]",-3.158649177,15,18,2000
"15_18_est_GP_param.csv","mu[5]",1.476606357,15,18,2000
"15_19_est_GP_param.csv","alpha",2.807989588,15,19,2000
"15_19_est_GP_param.csv","rho",3.127017983,15,19,2000
"15_19_est_GP_param.csv","sigma",3.05827302,15,19,2000
"15_19_est_GP_param.csv","mu[1]",-0.263627437,15,19,2000
"15_19_est_GP_param.csv","mu[2]",2.453755348,15,19,2000
"15_19_est_GP_param.csv","mu[3]",3.167617209,15,19,2000
"15_19_est_GP_param.csv","mu[4]",-3.150131349,15,19,2000
"15_19_est_GP_param.csv","mu[5]",0.694288512,15,19,2000
"15_2_est_GP_param.csv","alpha",2.67254191,15,2,2000
"15_2_est_GP_param.csv","rho",2.579405955,15,2,2000
"15_2_est_GP_param.csv","sigma",2.964994795,15,2,2000
"15_2_est_GP_param.csv","mu[1]",4.504018384,15,2,2000
"15_2_est_GP_param.csv","mu[2]",2.751819485,15,2,2000
"15_2_est_GP_param.csv","mu[3]",-0.66820049,15,2,2000
"15_2_est_GP_param.csv","mu[4]",0.249827007,15,2,2000
"15_2_est_GP_param.csv","mu[5]",-0.369957233,15,2,2000
"15_20_est_GP_param.csv","alpha",2.469995843,15,20,2000
"15_20_est_GP_param.csv","rho",2.735315749,15,20,2000
"15_20_est_GP_param.csv","sigma",3.090032758,15,20,2000
"15_20_est_GP_param.csv","mu[1]",4.22571685,15,20,2000
"15_20_est_GP_param.csv","mu[2]",0.956716446,15,20,2000
"15_20_est_GP_param.csv","mu[3]",-1.538225921,15,20,2000
