"source","parameter","value","rho_it","it","N"
"3_12_sim_GP_param.csv","sigma",3,3,12,9999
"3_12_sim_GP_param.csv","mu_0",5.190984609218,3,12,9999
"3_12_sim_GP_param.csv","mu_50",1.34564494183237,3,12,9999
"3_12_sim_GP_param.csv","mu_150",1.33634740006851,3,12,9999
"3_12_sim_GP_param.csv","mu_300",3.87565363296621,3,12,9999
"3_12_sim_GP_param.csv","mu_500",-1.60739995659915,3,12,9999
"3_13_sim_GP_param.csv","alpha",4,3,13,9999
"3_13_sim_GP_param.csv","rho",0.25,3,13,9999
"3_13_sim_GP_param.csv","sigma",3,3,13,9999
"3_13_sim_GP_param.csv","mu_0",-2.84061550545168,3,13,9999
"3_13_sim_GP_param.csv","mu_50",-2.54013038073956,3,13,9999
"3_13_sim_GP_param.csv","mu_150",-0.446551948914604,3,13,9999
"3_13_sim_GP_param.csv","mu_300",1.65965618319971,3,13,9999
"3_13_sim_GP_param.csv","mu_500",-0.763575374255116,3,13,9999
"3_14_sim_GP_param.csv","alpha",4,3,14,9999
"3_14_sim_GP_param.csv","rho",0.25,3,14,9999
"3_14_sim_GP_param.csv","sigma",3,3,14,9999
"3_14_sim_GP_param.csv","mu_0",-4.29022909643847,3,14,9999
"3_14_sim_GP_param.csv","mu_50",-0.939908015229834,3,14,9999
"3_14_sim_GP_param.csv","mu_150",1.22039385293949,3,14,9999
"3_14_sim_GP_param.csv","mu_300",-2.88251322875455,3,14,9999
"3_14_sim_GP_param.csv","mu_500",4.35116094618559,3,14,9999
"3_15_sim_GP_param.csv","alpha",4,3,15,9999
"3_15_sim_GP_param.csv","rho",0.25,3,15,9999
"3_15_sim_GP_param.csv","sigma",3,3,15,9999
"3_15_sim_GP_param.csv","mu_0",0.533425725754677,3,15,9999
"3_15_sim_GP_param.csv","mu_50",4.5090072884336,3,15,9999
"3_15_sim_GP_param.csv","mu_150",-1.60857416817536,3,15,9999
"3_15_sim_GP_param.csv","mu_300",0.743864596852749,3,15,9999
"3_15_sim_GP_param.csv","mu_500",5.54283552462436,3,15,9999
"3_16_sim_GP_param.csv","alpha",4,3,16,9999
"3_16_sim_GP_param.csv","rho",0.25,3,16,9999
"3_16_sim_GP_param.csv","sigma",3,3,16,9999
"3_16_sim_GP_param.csv","mu_0",0.485775133150788,3,16,9999
"3_16_sim_GP_param.csv","mu_50",2.63963466550112,3,16,9999
"3_16_sim_GP_param.csv","mu_150",0.813515615623896,3,16,9999
"3_16_sim_GP_param.csv","mu_300",-0.558665197859695,3,16,9999
"3_16_sim_GP_param.csv","mu_500",-3.89082198067583,3,16,9999
"3_17_sim_GP_param.csv","alpha",4,3,17,9999
"3_17_sim_GP_param.csv","rho",0.25,3,17,9999
"3_17_sim_GP_param.csv","sigma",3,3,17,9999
"3_17_sim_GP_param.csv","mu_0",-0.612665361423738,3,17,9999
"3_17_sim_GP_param.csv","mu_50",4.21008909228579,3,17,9999
"3_17_sim_GP_param.csv","mu_150",-2.83847108434408,3,17,9999
"3_17_sim_GP_param.csv","mu_300",2.00477933288109,3,17,9999
"3_17_sim_GP_param.csv","mu_500",-0.296736632119429,3,17,9999
"3_18_sim_GP_param.csv","alpha",4,3,18,9999
"3_18_sim_GP_param.csv","rho",0.25,3,18,9999
"3_18_sim_GP_param.csv","sigma",3,3,18,9999
"3_18_sim_GP_param.csv","mu_0",1.27926337270565,3,18,9999
"3_18_sim_GP_param.csv","mu_50",4.92856849855732,3,18,9999
"3_18_sim_GP_param.csv","mu_150",2.39734368970783,3,18,9999
"3_18_sim_GP_param.csv","mu_300",1.05564071149409,3,18,9999
"3_18_sim_GP_param.csv","mu_500",0.0492561167149673,3,18,9999
"3_19_sim_GP_param.csv","alpha",4,3,19,9999
"3_19_sim_GP_param.csv","rho",0.25,3,19,9999
"3_19_sim_GP_param.csv","sigma",3,3,19,9999
"3_19_sim_GP_param.csv","mu_0",-1.7441618128086,3,19,9999
"3_19_sim_GP_param.csv","mu_50",4.08871414055736,3,19,9999
"3_19_sim_GP_param.csv","mu_150",1.12635620143848,3,19,9999
"3_19_sim_GP_param.csv","mu_300",-2.57812606169174,3,19,9999
"3_19_sim_GP_param.csv","mu_500",-3.62839733054274,3,19,9999
"3_20_sim_GP_param.csv","alpha",4,3,20,9999
"3_20_sim_GP_param.csv","rho",0.25,3,20,9999
"3_20_sim_GP_param.csv","sigma",3,3,20,9999
"3_20_sim_GP_param.csv","mu_0",0.0894441450484942,3,20,9999
"3_20_sim_GP_param.csv","mu_50",-2.23946397839509,3,20,9999
"3_20_sim_GP_param.csv","mu_150",-0.140609383263621,3,20,9999
"3_20_sim_GP_param.csv","mu_300",7.09824212746416,3,20,9999
"3_20_sim_GP_param.csv","mu_500",3.72870515123609,3,20,9999
"4_1_sim_GP_param.csv","alpha",4,4,1,9999
"4_1_sim_GP_param.csv","rho",0.5,4,1,9999
"4_1_sim_GP_param.csv","sigma",3,4,1,9999
"4_1_sim_GP_param.csv","mu_0",-0.631028394010062,4,1,9999
"4_1_sim_GP_param.csv","mu_50",4.76044555139935,4,1,9999
"4_1_sim_GP_param.csv","mu_150",5.10183952852342,4,1,9999
"4_1_sim_GP_param.csv","mu_300",-2.12266792653244,4,1,9999
"4_1_sim_GP_param.csv","mu_500",2.36543688496097,4,1,9999
"4_2_sim_GP_param.csv","alpha",4,4,2,9999
"4_2_sim_GP_param.csv","rho",0.5,4,2,9999
"4_2_sim_GP_param.csv","sigma",3,4,2,9999
"4_2_sim_GP_param.csv","mu_0",2.13581564788284,4,2,9999
"4_2_sim_GP_param.csv","mu_50",-3.08628371999206,4,2,9999
"4_2_sim_GP_param.csv","mu_150",-4.66736076129036,4,2,9999
"4_2_sim_GP_param.csv","mu_300",-0.126711660386054,4,2,9999
"4_2_sim_GP_param.csv","mu_500",-1.05248591104301,4,2,9999
"4_3_sim_GP_param.csv","alpha",4,4,3,9999
"4_3_sim_GP_param.csv","rho",0.5,4,3,9999
"4_3_sim_GP_param.csv","sigma",3,4,3,9999
"4_3_sim_GP_param.csv","mu_0",-5.32560389889903,4,3,9999
"4_3_sim_GP_param.csv","mu_50",-0.920132495228382,4,3,9999
"4_3_sim_GP_param.csv","mu_150",-4.35960459133044,4,3,9999
"4_3_sim_GP_param.csv","mu_300",3.22389536267016,4,3,9999
"4_3_sim_GP_param.csv","mu_500",-4.81778232980983,4,3,9999
"4_4_sim_GP_param.csv","alpha",4,4,4,9999
"4_4_sim_GP_param.csv","rho",0.5,4,4,9999
"4_4_sim_GP_param.csv","sigma",3,4,4,9999
"4_4_sim_GP_param.csv","mu_0",-0.673283890721352,4,4,9999
"4_4_sim_GP_param.csv","mu_50",3.40617614914926,4,4,9999
"4_4_sim_GP_param.csv","mu_150",-0.488526516907944,4,4,9999
"4_4_sim_GP_param.csv","mu_300",-6.66601351403024,4,4,9999
"4_4_sim_GP_param.csv","mu_500",-3.2150894293931,4,4,9999
"4_5_sim_GP_param.csv","alpha",4,4,5,9999
"4_5_sim_GP_param.csv","rho",0.5,4,5,9999
"4_5_sim_GP_param.csv","sigma",3,4,5,9999
"4_5_sim_GP_param.csv","mu_0",3.57065985240803,4,5,9999
"4_5_sim_GP_param.csv","mu_50",1.89689583147089,4,5,9999
"4_5_sim_GP_param.csv","mu_150",-3.05482191655942,4,5,9999
"4_5_sim_GP_param.csv","mu_300",-1.21557207511009,4,5,9999
"4_5_sim_GP_param.csv","mu_500",-0.463097288647696,4,5,9999
"4_6_sim_GP_param.csv","alpha",4,4,6,9999
"4_6_sim_GP_param.csv","rho",0.5,4,6,9999
"4_6_sim_GP_param.csv","sigma",3,4,6,9999
"4_6_sim_GP_param.csv","mu_0",1.05347532375041,4,6,9999
"4_6_sim_GP_param.csv","mu_50",2.44288086377367,4,6,9999
"4_6_sim_GP_param.csv","mu_150",-3.76666274389138,4,6,9999
"4_6_sim_GP_param.csv","mu_300",0.466260386303296,4,6,9999
"4_6_sim_GP_param.csv","mu_500",-0.788558930930913,4,6,9999
"4_7_sim_GP_param.csv","alpha",4,4,7,9999
"4_7_sim_GP_param.csv","rho",0.5,4,7,9999
"4_7_sim_GP_param.csv","sigma",3,4,7,9999
"4_7_sim_GP_param.csv","mu_0",3.56394335085137,4,7,9999
"4_7_sim_GP_param.csv","mu_50",-1.48710865782949,4,7,9999
"4_7_sim_GP_param.csv","mu_150",-2.82256798282485,4,7,9999
"4_7_sim_GP_param.csv","mu_300",-3.80200736877687,4,7,9999
"4_7_sim_GP_param.csv","mu_500",-1.05698148380824,4,7,9999
"4_8_sim_GP_param.csv","alpha",4,4,8,9999
"4_8_sim_GP_param.csv","rho",0.5,4,8,9999
"4_8_sim_GP_param.csv","sigma",3,4,8,9999
"4_8_sim_GP_param.csv","mu_0",1.40134069420778,4,8,9999
"4_8_sim_GP_param.csv","mu_50",2.24467770797557,4,8,9999
"4_8_sim_GP_param.csv","mu_150",9.43156753899246,4,8,9999
"4_8_sim_GP_param.csv","mu_300",2.76647575987907,4,8,9999
"4_8_sim_GP_param.csv","mu_500",-2.58317567338254,4,8,9999
"4_9_sim_GP_param.csv","alpha",4,4,9,9999
"4_9_sim_GP_param.csv","rho",0.5,4,9,9999
"4_9_sim_GP_param.csv","sigma",3,4,9,9999
"4_9_sim_GP_param.csv","mu_0",4.06020879707154,4,9,9999
"4_9_sim_GP_param.csv","mu_50",4.25011712111033,4,9,9999
"4_9_sim_GP_param.csv","mu_150",-1.99570114453169,4,9,9999
"4_9_sim_GP_param.csv","mu_300",-6.42642106306744,4,9,9999
"4_9_sim_GP_param.csv","mu_500",-5.98471914573924,4,9,9999
"4_10_sim_GP_param.csv","alpha",4,4,10,9999
"4_10_sim_GP_param.csv","rho",0.5,4,10,9999
"4_10_sim_GP_param.csv","sigma",3,4,10,9999
"4_10_sim_GP_param.csv","mu_0",3.28167155517332,4,10,9999
"4_10_sim_GP_param.csv","mu_50",-1.20212831032194,4,10,9999
"4_10_sim_GP_param.csv","mu_150",0.461569181540501,4,10,9999
"4_10_sim_GP_param.csv","mu_300",1.70844043886832,4,10,9999
"4_10_sim_GP_param.csv","mu_500",2.11335957109564,4,10,9999
"4_11_sim_GP_param.csv","alpha",4,4,11,9999
"4_11_sim_GP_param.csv","rho",0.5,4,11,9999
"4_11_sim_GP_param.csv","sigma",3,4,11,9999
"4_11_sim_GP_param.csv","mu_0",1.84129981712575,4,11,9999
"4_11_sim_GP_param.csv","mu_50",0.433944778259124,4,11,9999
"4_11_sim_GP_param.csv","mu_150",-3.50041508684505,4,11,9999
"4_11_sim_GP_param.csv","mu_300",1.51787722075524,4,11,9999
"4_11_sim_GP_param.csv","mu_500",3.20758672643747,4,11,9999
"4_12_sim_GP_param.csv","alpha",4,4,12,9999
"4_12_sim_GP_param.csv","rho",0.5,4,12,9999
"4_12_sim_GP_param.csv","sigma",3,4,12,9999
"4_12_sim_GP_param.csv","mu_0",-0.657722175202637,4,12,9999
"4_12_sim_GP_param.csv","mu_50",2.38104422472861,4,12,9999
"4_12_sim_GP_param.csv","mu_150",0.316577835817215,4,12,9999
"4_12_sim_GP_param.csv","mu_300",0.363437204468012,4,12,9999
"4_12_sim_GP_param.csv","mu_500",-0.389788277305549,4,12,9999
"4_13_sim_GP_param.csv","alpha",4,4,13,9999
"4_13_sim_GP_param.csv","rho",0.5,4,13,9999
"4_13_sim_GP_param.csv","sigma",3,4,13,9999
"4_13_sim_GP_param.csv","mu_0",-1.62564983025202,4,13,9999
"4_13_sim_GP_param.csv","mu_50",3.40581903101277,4,13,9999
"4_13_sim_GP_param.csv","mu_150",0.412757053921612,4,13,9999
"4_13_sim_GP_param.csv","mu_300",-3.06020236876003,4,13,9999
"4_13_sim_GP_param.csv","mu_500",4.08063460771248,4,13,9999
"4_14_sim_GP_param.csv","alpha",4,4,14,9999
"4_14_sim_GP_param.csv","rho",0.5,4,14,9999
"4_14_sim_GP_param.csv","sigma",3,4,14,9999
"4_14_sim_GP_param.csv","mu_0",-1.76339173997261,4,14,9999
"4_14_sim_GP_param.csv","mu_50",-1.27940521917569,4,14,9999
"4_14_sim_GP_param.csv","mu_150",3.08720580010958,4,14,9999
"4_14_sim_GP_param.csv","mu_300",-1.71619421062665,4,14,9999
"4_14_sim_GP_param.csv","mu_500",3.41945851712663,4,14,9999
"4_15_sim_GP_param.csv","alpha",4,4,15,9999
"4_15_sim_GP_param.csv","rho",0.5,4,15,9999
"4_15_sim_GP_param.csv","sigma",3,4,15,9999
"4_15_sim_GP_param.csv","mu_0",-11.101922725874,4,15,9999
"4_15_sim_GP_param.csv","mu_50",2.83829793416364,4,15,9999
"4_15_sim_GP_param.csv","mu_150",-2.56181208512462,4,15,9999
"4_15_sim_GP_param.csv","mu_300",1.56095871610886,4,15,9999
"4_15_sim_GP_param.csv","mu_500",1.90454766244301,4,15,9999
"4_16_sim_GP_param.csv","alpha",4,4,16,9999
"4_16_sim_GP_param.csv","rho",0.5,4,16,9999
"4_16_sim_GP_param.csv","sigma",3,4,16,9999
"4_16_sim_GP_param.csv","mu_0",2.37379117457974,4,16,9999
"4_16_sim_GP_param.csv","mu_50",0.123352350340024,4,16,9999
"4_16_sim_GP_param.csv","mu_150",2.52514891645977,4,16,9999
"4_16_sim_GP_param.csv","mu_300",0.583469876112101,4,16,9999
"4_16_sim_GP_param.csv","mu_500",-0.642477696622832,4,16,9999
"4_17_sim_GP_param.csv","alpha",4,4,17,9999
"4_17_sim_GP_param.csv","rho",0.5,4,17,9999
"4_17_sim_GP_param.csv","sigma",3,4,17,9999
"4_17_sim_GP_param.csv","mu_0",-2.72612711289434,4,17,9999
"4_17_sim_GP_param.csv","mu_50",-2.36059200815439,4,17,9999
"4_17_sim_GP_param.csv","mu_150",-0.429942767516016,4,17,9999
"4_17_sim_GP_param.csv","mu_300",0.574157218165559,4,17,9999
"4_17_sim_GP_param.csv","mu_500",-1.83335746633631,4,17,9999
"4_18_sim_GP_param.csv","alpha",4,4,18,9999
"4_18_sim_GP_param.csv","rho",0.5,4,18,9999
"4_18_sim_GP_param.csv","sigma",3,4,18,9999
"4_18_sim_GP_param.csv","mu_0",-0.414773531054621,4,18,9999
"4_18_sim_GP_param.csv","mu_50",0.0222866320824895,4,18,9999
"4_18_sim_GP_param.csv","mu_150",2.39396242717799,4,18,9999
"4_18_sim_GP_param.csv","mu_300",-2.16436840938567,4,18,9999
"4_18_sim_GP_param.csv","mu_500",0.474007579909998,4,18,9999
"4_19_sim_GP_param.csv","alpha",4,4,19,9999
"4_19_sim_GP_param.csv","rho",0.5,4,19,9999
"4_19_sim_GP_param.csv","sigma",3,4,19,9999
"4_19_sim_GP_param.csv","mu_0",-3.2818962489788,4,19,9999
"4_19_sim_GP_param.csv","mu_50",0.798965706904367,4,19,9999
"4_19_sim_GP_param.csv","mu_150",1.30087689313821,4,19,9999
"4_19_sim_GP_param.csv","mu_300",-0.809515486896263,4,19,9999
"4_19_sim_GP_param.csv","mu_500",-2.89037526802121,4,19,9999
"4_20_sim_GP_param.csv","alpha",4,4,20,9999
"4_20_sim_GP_param.csv","rho",0.5,4,20,9999
"4_20_sim_GP_param.csv","sigma",3,4,20,9999
"4_20_sim_GP_param.csv","mu_0",0.220100964041859,4,20,9999
"4_20_sim_GP_param.csv","mu_50",-0.00330194878466103,4,20,9999
"4_20_sim_GP_param.csv","mu_150",0.12187639822704,4,20,9999
"4_20_sim_GP_param.csv","mu_300",1.09163718688003,4,20,9999
"4_20_sim_GP_param.csv","mu_500",-2.72498806960779,4,20,9999
"5_1_sim_GP_param.csv","alpha",4,5,1,9999
"5_1_sim_GP_param.csv","rho",0.75,5,1,9999
"5_1_sim_GP_param.csv","sigma",3,5,1,9999
"5_1_sim_GP_param.csv","mu_0",0.638692668580878,5,1,9999
"5_1_sim_GP_param.csv","mu_50",1.16542895277584,5,1,9999
"5_1_sim_GP_param.csv","mu_150",-1.66872134333785,5,1,9999
"5_1_sim_GP_param.csv","mu_300",0.78473034732528,5,1,9999
"5_1_sim_GP_param.csv","mu_500",-2.51447166732722,5,1,9999
"5_2_sim_GP_param.csv","alpha",4,5,2,9999
"5_2_sim_GP_param.csv","rho",0.75,5,2,9999
"5_2_sim_GP_param.csv","sigma",3,5,2,9999
"5_2_sim_GP_param.csv","mu_0",-0.176554752643026,5,2,9999
"5_2_sim_GP_param.csv","mu_50",5.13927412263848,5,2,9999
"5_2_sim_GP_param.csv","mu_150",0.716390514891376,5,2,9999
"5_2_sim_GP_param.csv","mu_300",3.80514069846853,5,2,9999
"5_2_sim_GP_param.csv","mu_500",3.42931083999221,5,2,9999
"5_3_sim_GP_param.csv","alpha",4,5,3,9999
"5_3_sim_GP_param.csv","rho",0.75,5,3,9999
"5_3_sim_GP_param.csv","sigma",3,5,3,9999
"5_3_sim_GP_param.csv","mu_0",0.125067648096,5,3,9999
"5_3_sim_GP_param.csv","mu_50",2.27573873461876,5,3,9999
"5_3_sim_GP_param.csv","mu_150",0.998140509663768,5,3,9999
"5_3_sim_GP_param.csv","mu_300",-3.84831654354644,5,3,9999
"5_3_sim_GP_param.csv","mu_500",3.18523967304277,5,3,9999
"5_4_sim_GP_param.csv","alpha",4,5,4,9999
"5_4_sim_GP_param.csv","rho",0.75,5,4,9999
"5_4_sim_GP_param.csv","sigma",3,5,4,9999
"5_4_sim_GP_param.csv","mu_0",6.0650201029452,5,4,9999
"5_4_sim_GP_param.csv","mu_50",0.390705549776613,5,4,9999
"5_4_sim_GP_param.csv","mu_150",-4.75472056070716,5,4,9999
"5_4_sim_GP_param.csv","mu_300",-4.82745482491817,5,4,9999
"5_4_sim_GP_param.csv","mu_500",-3.1327608638447,5,4,9999
"5_5_sim_GP_param.csv","alpha",4,5,5,9999
"5_5_sim_GP_param.csv","rho",0.75,5,5,9999
"5_5_sim_GP_param.csv","sigma",3,5,5,9999
"5_5_sim_GP_param.csv","mu_0",-0.314090410183939,5,5,9999
"5_5_sim_GP_param.csv","mu_50",0.923329259330997,5,5,9999
"5_5_sim_GP_param.csv","mu_150",1.99640590891064,5,5,9999
"5_5_sim_GP_param.csv","mu_300",3.77678489194894,5,5,9999
"5_5_sim_GP_param.csv","mu_500",-0.878991556495605,5,5,9999
"5_6_sim_GP_param.csv","alpha",4,5,6,9999
"5_6_sim_GP_param.csv","rho",0.75,5,6,9999
"5_6_sim_GP_param.csv","sigma",3,5,6,9999
"5_6_sim_GP_param.csv","mu_0",-4.47962469181937,5,6,9999
"5_6_sim_GP_param.csv","mu_50",2.4158386696966,5,6,9999
"5_6_sim_GP_param.csv","mu_150",1.90617232966023,5,6,9999
"5_6_sim_GP_param.csv","mu_300",0.478075011263578,5,6,9999
"5_6_sim_GP_param.csv","mu_500",-2.6853902490564,5,6,9999
"5_7_sim_GP_param.csv","alpha",4,5,7,9999
"5_7_sim_GP_param.csv","rho",0.75,5,7,9999
"5_7_sim_GP_param.csv","sigma",3,5,7,9999
"5_7_sim_GP_param.csv","mu_0",-1.34725331088289,5,7,9999
"5_7_sim_GP_param.csv","mu_50",-2.19443188841099,5,7,9999
"5_7_sim_GP_param.csv","mu_150",4.31983099378407,5,7,9999
"5_7_sim_GP_param.csv","mu_300",1.4106255723114,5,7,9999
"5_7_sim_GP_param.csv","mu_500",2.87638258092628,5,7,9999
"5_8_sim_GP_param.csv","alpha",4,5,8,9999
"5_8_sim_GP_param.csv","rho",0.75,5,8,9999
"5_8_sim_GP_param.csv","sigma",3,5,8,9999
"5_8_sim_GP_param.csv","mu_0",0.474898300673908,5,8,9999
"5_8_sim_GP_param.csv","mu_50",0.210201757467376,5,8,9999
"5_8_sim_GP_param.csv","mu_150",-0.524343542032922,5,8,9999
"5_8_sim_GP_param.csv","mu_300",-1.60169540623059,5,8,9999
"5_8_sim_GP_param.csv","mu_500",2.12494517880639,5,8,9999
"5_9_sim_GP_param.csv","alpha",4,5,9,9999
"5_9_sim_GP_param.csv","rho",0.75,5,9,9999
"5_9_sim_GP_param.csv","sigma",3,5,9,9999
"5_9_sim_GP_param.csv","mu_0",0.120923466534116,5,9,9999
"5_9_sim_GP_param.csv","mu_50",-2.24898167799965,5,9,9999
"5_9_sim_GP_param.csv","mu_150",3.01842909022534,5,9,9999
"5_9_sim_GP_param.csv","mu_300",-0.410519181407703,5,9,9999
"5_9_sim_GP_param.csv","mu_500",0.273915765675444,5,9,9999
"5_10_sim_GP_param.csv","alpha",4,5,10,9999
"5_10_sim_GP_param.csv","rho",0.75,5,10,9999
"5_10_sim_GP_param.csv","sigma",3,5,10,9999
"5_10_sim_GP_param.csv","mu_0",1.93135921200185,5,10,9999
"5_10_sim_GP_param.csv","mu_50",1.12199654952441,5,10,9999
"5_10_sim_GP_param.csv","mu_150",-4.81543587760839,5,10,9999
"5_10_sim_GP_param.csv","mu_300",0.0480489903940903,5,10,9999
"5_10_sim_GP_param.csv","mu_500",3.03233262634396,5,10,9999
"5_11_sim_GP_param.csv","alpha",4,5,11,9999
"5_11_sim_GP_param.csv","rho",0.75,5,11,9999
"5_11_sim_GP_param.csv","sigma",3,5,11,9999
"5_11_sim_GP_param.csv","mu_0",2.17160042035494,5,11,9999
"5_11_sim_GP_param.csv","mu_50",-0.638706646729855,5,11,9999
"5_11_sim_GP_param.csv","mu_150",-0.871132226930775,5,11,9999
"5_11_sim_GP_param.csv","mu_300",6.29925926050795,5,11,9999
"5_11_sim_GP_param.csv","mu_500",-0.439517439859907,5,11,9999
"5_12_sim_GP_param.csv","alpha",4,5,12,9999
"5_12_sim_GP_param.csv","rho",0.75,5,12,9999
"5_12_sim_GP_param.csv","sigma",3,5,12,9999
"5_12_sim_GP_param.csv","mu_0",-2.64887310653247,5,12,9999
"5_12_sim_GP_param.csv","mu_50",0.837303960966926,5,12,9999
"5_12_sim_GP_param.csv","mu_150",-0.898377540585093,5,12,9999
"5_12_sim_GP_param.csv","mu_300",1.41193349659992,5,12,9999
"5_12_sim_GP_param.csv","mu_500",2.07173790982881,5,12,9999
"5_13_sim_GP_param.csv","alpha",4,5,13,9999
"5_13_sim_GP_param.csv","rho",0.75,5,13,9999
"5_13_sim_GP_param.csv","sigma",3,5,13,9999
"5_13_sim_GP_param.csv","mu_0",1.63896713083554,5,13,9999
"5_13_sim_GP_param.csv","mu_50",-0.51310805465942,5,13,9999
"5_13_sim_GP_param.csv","mu_150",0.945903716228852,5,13,9999
"5_13_sim_GP_param.csv","mu_300",1.42903407138188,5,13,9999
"5_13_sim_GP_param.csv","mu_500",0.149475774656383,5,13,9999
"5_14_sim_GP_param.csv","alpha",4,5,14,9999
"5_14_sim_GP_param.csv","rho",0.75,5,14,9999
"5_14_sim_GP_param.csv","sigma",3,5,14,9999
"5_14_sim_GP_param.csv","mu_0",4.13328590095416,5,14,9999
"5_14_sim_GP_param.csv","mu_50",-3.67794773408932,5,14,9999
"5_14_sim_GP_param.csv","mu_150",3.41214903587064,5,14,9999
"5_14_sim_GP_param.csv","mu_300",0.622638185828387,5,14,9999
"5_14_sim_GP_param.csv","mu_500",0.487700468722152,5,14,9999
"5_15_sim_GP_param.csv","alpha",4,5,15,9999
"5_15_sim_GP_param.csv","rho",0.75,5,15,9999
"5_15_sim_GP_param.csv","sigma",3,5,15,9999
"5_15_sim_GP_param.csv","mu_0",-1.7723948396776,5,15,9999
"5_15_sim_GP_param.csv","mu_50",-3.70624074529964,5,15,9999
"5_15_sim_GP_param.csv","mu_150",-5.24871816629482,5,15,9999
"5_15_sim_GP_param.csv","mu_300",-3.21941229106293,5,15,9999
"5_15_sim_GP_param.csv","mu_500",-2.98398571991191,5,15,9999
"5_16_sim_GP_param.csv","alpha",4,5,16,9999
"5_16_sim_GP_param.csv","rho",0.75,5,16,9999
"5_16_sim_GP_param.csv","sigma",3,5,16,9999
"5_16_sim_GP_param.csv","mu_0",0.720908694692379,5,16,9999
"5_16_sim_GP_param.csv","mu_50",1.35478870486437,5,16,9999
"5_16_sim_GP_param.csv","mu_150",-5.57072228901319,5,16,9999
"5_16_sim_GP_param.csv","mu_300",0.541655161157628,5,16,9999
"5_16_sim_GP_param.csv","mu_500",3.40426585095693,5,16,9999
"5_17_sim_GP_param.csv","alpha",4,5,17,9999
"5_17_sim_GP_param.csv","rho",0.75,5,17,9999
"5_17_sim_GP_param.csv","sigma",3,5,17,9999
"5_17_sim_GP_param.csv","mu_0",-1.11202482860334,5,17,9999
"5_17_sim_GP_param.csv","mu_50",-0.62942425289882,5,17,9999
"5_17_sim_GP_param.csv","mu_150",2.60093511322053,5,17,9999
"5_17_sim_GP_param.csv","mu_300",-0.932933773011264,5,17,9999
"5_17_sim_GP_param.csv","mu_500",-5.46041222518668,5,17,9999
"5_18_sim_GP_param.csv","alpha",4,5,18,9999
"5_18_sim_GP_param.csv","rho",0.75,5,18,9999
"5_18_sim_GP_param.csv","sigma",3,5,18,9999
"5_18_sim_GP_param.csv","mu_0",-1.65339623226279,5,18,9999
"5_18_sim_GP_param.csv","mu_50",1.41243237249891,5,18,9999
"5_18_sim_GP_param.csv","mu_150",-0.569379418738435,5,18,9999
"5_18_sim_GP_param.csv","mu_300",3.13086374781597,5,18,9999
"5_18_sim_GP_param.csv","mu_500",0.539192148906149,5,18,9999
"5_19_sim_GP_param.csv","alpha",4,5,19,9999
"5_19_sim_GP_param.csv","rho",0.75,5,19,9999
"5_19_sim_GP_param.csv","sigma",3,5,19,9999
"5_19_sim_GP_param.csv","mu_0",2.18133601446227,5,19,9999
"5_19_sim_GP_param.csv","mu_50",-0.583008945822695,5,19,9999
"5_19_sim_GP_param.csv","mu_150",0.134444446691649,5,19,9999
"5_19_sim_GP_param.csv","mu_300",-0.189761080105253,5,19,9999
"5_19_sim_GP_param.csv","mu_500",2.89499628350198,5,19,9999
"5_20_sim_GP_param.csv","alpha",4,5,20,9999
"5_20_sim_GP_param.csv","rho",0.75,5,20,9999
"5_20_sim_GP_param.csv","sigma",3,5,20,9999
"5_20_sim_GP_param.csv","mu_0",1.92855356469402,5,20,9999
"5_20_sim_GP_param.csv","mu_50",-0.00634389632992593,5,20,9999
"5_20_sim_GP_param.csv","mu_150",-0.487906099304487,5,20,9999
"5_20_sim_GP_param.csv","mu_300",3.46391388167738,5,20,9999
"5_20_sim_GP_param.csv","mu_500",-0.689813481849002,5,20,9999
"6_1_sim_GP_param.csv","alpha",4,6,1,9999
"6_1_sim_GP_param.csv","rho",1,6,1,9999
"6_1_sim_GP_param.csv","sigma",3,6,1,9999
"6_1_sim_GP_param.csv","mu_0",1.62929172243879,6,1,9999
"6_1_sim_GP_param.csv","mu_50",-1.66278110905,6,1,9999
"6_1_sim_GP_param.csv","mu_150",3.0906483836841,6,1,9999
"6_1_sim_GP_param.csv","mu_300",-0.0732421825708511,6,1,9999
"6_1_sim_GP_param.csv","mu_500",1.99843467654532,6,1,9999
"6_2_sim_GP_param.csv","alpha",4,6,2,9999
"6_2_sim_GP_param.csv","rho",1,6,2,9999
"6_2_sim_GP_param.csv","sigma",3,6,2,9999
"6_2_sim_GP_param.csv","mu_0",-1.09206148806138,6,2,9999
"6_2_sim_GP_param.csv","mu_50",2.40740371461014,6,2,9999
"6_2_sim_GP_param.csv","mu_150",-4.30318325770755,6,2,9999
"6_2_sim_GP_param.csv","mu_300",-2.46677677124178,6,2,9999
"6_2_sim_GP_param.csv","mu_500",1.01086556746529,6,2,9999
"6_3_sim_GP_param.csv","alpha",4,6,3,9999
"6_3_sim_GP_param.csv","rho",1,6,3,9999
"6_3_sim_GP_param.csv","sigma",3,6,3,9999
"6_3_sim_GP_param.csv","mu_0",-3.4113461737655,6,3,9999
"6_3_sim_GP_param.csv","mu_50",5.89248192240637,6,3,9999
"6_3_sim_GP_param.csv","mu_150",1.92410105672179,6,3,9999
"6_3_sim_GP_param.csv","mu_300",4.58642697891673,6,3,9999
