"source","parameter","value","rho_it","it","N"
"5_2_est_GP_param.csv","sigma",2.86965451,5,2,220
"5_2_est_GP_param.csv","mu[1]",-0.180343572,5,2,220
"5_2_est_GP_param.csv","mu[2]",4.043401128,5,2,220
"5_2_est_GP_param.csv","mu[3]",1.206758509,5,2,220
"5_2_est_GP_param.csv","mu[4]",4.741578235,5,2,220
"5_2_est_GP_param.csv","mu[5]",2.607464272,5,2,220
"5_20_est_GP_param.csv","alpha",2.449715396,5,20,220
"5_20_est_GP_param.csv","rho",-0.138781687,5,20,220
"5_20_est_GP_param.csv","sigma",3.073163394,5,20,220
"5_20_est_GP_param.csv","mu[1]",1.30001323,5,20,220
"5_20_est_GP_param.csv","mu[2]",0.831124224,5,20,220
"5_20_est_GP_param.csv","mu[3]",-0.116958286,5,20,220
"5_20_est_GP_param.csv","mu[4]",3.856835767,5,20,220
"5_20_est_GP_param.csv","mu[5]",-0.704973255,5,20,220
"5_3_est_GP_param.csv","alpha",2.978474461,5,3,220
"5_3_est_GP_param.csv","rho",-1.642768971,5,3,220
"5_3_est_GP_param.csv","sigma",2.044239752,5,3,220
"5_3_est_GP_param.csv","mu[1]",0.069086043,5,3,220
"5_3_est_GP_param.csv","mu[2]",2.209874073,5,3,220
"5_3_est_GP_param.csv","mu[3]",1.071517709,5,3,220
"5_3_est_GP_param.csv","mu[4]",-2.978160763,5,3,220
"5_3_est_GP_param.csv","mu[5]",3.323645951,5,3,220
"5_4_est_GP_param.csv","alpha",2.540420666,5,4,220
"5_4_est_GP_param.csv","rho",-0.257325535,5,4,220
"5_4_est_GP_param.csv","sigma",2.837650838,5,4,220
"5_4_est_GP_param.csv","mu[1]",5.381502183,5,4,220
"5_4_est_GP_param.csv","mu[2]",0.762042972,5,4,220
"5_4_est_GP_param.csv","mu[3]",-4.039299178,5,4,220
"5_4_est_GP_param.csv","mu[4]",-3.635606583,5,4,220
"5_4_est_GP_param.csv","mu[5]",-2.053274763,5,4,220
"5_5_est_GP_param.csv","alpha",2.396180619,5,5,220
"5_5_est_GP_param.csv","rho",-0.159428712,5,5,220
"5_5_est_GP_param.csv","sigma",2.881298208,5,5,220
"5_5_est_GP_param.csv","mu[1]",-0.180965082,5,5,220
"5_5_est_GP_param.csv","mu[2]",0.746058661,5,5,220
"5_5_est_GP_param.csv","mu[3]",1.811346017,5,5,220
"5_5_est_GP_param.csv","mu[4]",3.280099021,5,5,220
"5_5_est_GP_param.csv","mu[5]",-0.571159202,5,5,220
"5_6_est_GP_param.csv","alpha",2.859048732,5,6,220
"5_6_est_GP_param.csv","rho",0.211018818,5,6,220
"5_6_est_GP_param.csv","sigma",3.01704304,5,6,220
"5_6_est_GP_param.csv","mu[1]",-3.137376234,5,6,220
"5_6_est_GP_param.csv","mu[2]",2.411750816,5,6,220
"5_6_est_GP_param.csv","mu[3]",1.829706884,5,6,220
"5_6_est_GP_param.csv","mu[4]",-0.372936046,5,6,220
"5_6_est_GP_param.csv","mu[5]",-1.592686646,5,6,220
"5_7_est_GP_param.csv","alpha",2.699227097,5,7,220
"5_7_est_GP_param.csv","rho",-0.338661759,5,7,220
"5_7_est_GP_param.csv","sigma",2.770946729,5,7,220
"5_7_est_GP_param.csv","mu[1]",-2.378266316,5,7,220
"5_7_est_GP_param.csv","mu[2]",-1.986714086,5,7,220
"5_7_est_GP_param.csv","mu[3]",5.176125643,5,7,220
"5_7_est_GP_param.csv","mu[4]",0.321931645,5,7,220
"5_7_est_GP_param.csv","mu[5]",2.186229664,5,7,220
"5_8_est_GP_param.csv","alpha",2.58110221,5,8,220
"5_8_est_GP_param.csv","rho",-0.887226415,5,8,220
"5_8_est_GP_param.csv","sigma",2.526561498,5,8,220
"5_8_est_GP_param.csv","mu[1]",0.47198444,5,8,220
"5_8_est_GP_param.csv","mu[2]",0.653188599,5,8,220
"5_8_est_GP_param.csv","mu[3]",-0.727117395,5,8,220
"5_8_est_GP_param.csv","mu[4]",-1.931615923,5,8,220
"5_8_est_GP_param.csv","mu[5]",3.060949868,5,8,220
"5_9_est_GP_param.csv","alpha",2.496667872,5,9,220
"5_9_est_GP_param.csv","rho",-0.077930212,5,9,220
"5_9_est_GP_param.csv","sigma",2.862391077,5,9,220
"5_9_est_GP_param.csv","mu[1]",-0.432147113,5,9,220
"5_9_est_GP_param.csv","mu[2]",-2.18089711,5,9,220
"5_9_est_GP_param.csv","mu[3]",3.730177026,5,9,220
"5_9_est_GP_param.csv","mu[4]",0.438192993,5,9,220
"5_9_est_GP_param.csv","mu[5]",-0.029544673,5,9,220
"6_10_est_GP_param.csv","alpha",2.739413145,6,10,220
"6_10_est_GP_param.csv","rho",0.024570977,6,10,220
"6_10_est_GP_param.csv","sigma",2.787434661,6,10,220
"6_10_est_GP_param.csv","mu[1]",-3.932111778,6,10,220
"6_10_est_GP_param.csv","mu[2]",0.418293895,6,10,220
"6_10_est_GP_param.csv","mu[3]",-0.565863271,6,10,220
"6_10_est_GP_param.csv","mu[4]",-2.716858707,6,10,220
"6_10_est_GP_param.csv","mu[5]",-1.56577774,6,10,220
"6_11_est_GP_param.csv","alpha",2.986400984,6,11,220
"6_11_est_GP_param.csv","rho",-2.165050278,6,11,220
"6_11_est_GP_param.csv","sigma",1.316169412,6,11,220
"6_11_est_GP_param.csv","mu[1]",-1.866080492,6,11,220
"6_11_est_GP_param.csv","mu[2]",-0.046665634,6,11,220
"6_11_est_GP_param.csv","mu[3]",2.758843875,6,11,220
"6_11_est_GP_param.csv","mu[4]",1.340701288,6,11,220
"6_11_est_GP_param.csv","mu[5]",1.61396358,6,11,220
"6_12_est_GP_param.csv","alpha",2.613321991,6,12,220
"6_12_est_GP_param.csv","rho",0.308323863,6,12,220
"6_12_est_GP_param.csv","sigma",2.862664603,6,12,220
"6_12_est_GP_param.csv","mu[1]",6.307466668,6,12,220
"6_12_est_GP_param.csv","mu[2]",0.019237594,6,12,220
"6_12_est_GP_param.csv","mu[3]",-3.940038552,6,12,220
"6_12_est_GP_param.csv","mu[4]",3.564214144,6,12,220
"6_12_est_GP_param.csv","mu[5]",-0.333086421,6,12,220
"6_13_est_GP_param.csv","alpha",2.632265558,6,13,220
"6_13_est_GP_param.csv","rho",0.153742243,6,13,220
"6_13_est_GP_param.csv","sigma",3.065192251,6,13,220
"6_13_est_GP_param.csv","mu[1]",-0.840047456,6,13,220
"6_13_est_GP_param.csv","mu[2]",3.092633795,6,13,220
"6_13_est_GP_param.csv","mu[3]",-1.525649875,6,13,220
"6_13_est_GP_param.csv","mu[4]",8.608885211,6,13,220
"6_13_est_GP_param.csv","mu[5]",-2.225330011,6,13,220
"6_14_est_GP_param.csv","alpha",2.324012828,6,14,220
"6_14_est_GP_param.csv","rho",-0.618707067,6,14,220
"6_14_est_GP_param.csv","sigma",2.84189767,6,14,220
"6_14_est_GP_param.csv","mu[1]",0.079174693,6,14,220
"6_14_est_GP_param.csv","mu[2]",0.737585851,6,14,220
"6_14_est_GP_param.csv","mu[3]",0.14416355,6,14,220
"6_14_est_GP_param.csv","mu[4]",-2.111799982,6,14,220
"6_14_est_GP_param.csv","mu[5]",2.729330367,6,14,220
"6_15_est_GP_param.csv","alpha",1.991343574,6,15,220
"6_15_est_GP_param.csv","rho",-0.227998575,6,15,220
"6_15_est_GP_param.csv","sigma",2.700371851,6,15,220
"6_15_est_GP_param.csv","mu[1]",1.205072937,6,15,220
"6_15_est_GP_param.csv","mu[2]",1.350917107,6,15,220
"6_15_est_GP_param.csv","mu[3]",1.68058021,6,15,220
"6_15_est_GP_param.csv","mu[4]",2.877087454,6,15,220
"6_15_est_GP_param.csv","mu[5]",-2.204945197,6,15,220
"6_16_est_GP_param.csv","alpha",2.644905822,6,16,220
"6_16_est_GP_param.csv","rho",-0.001398578,6,16,220
"6_16_est_GP_param.csv","sigma",2.744628827,6,16,220
"6_16_est_GP_param.csv","mu[1]",-0.036819649,6,16,220
"6_16_est_GP_param.csv","mu[2]",-0.259077541,6,16,220
"6_16_est_GP_param.csv","mu[3]",-2.620069873,6,16,220
"6_16_est_GP_param.csv","mu[4]",0.103139703,6,16,220
"6_16_est_GP_param.csv","mu[5]",3.988423831,6,16,220
"6_17_est_GP_param.csv","alpha",1.856436933,6,17,220
"6_17_est_GP_param.csv","rho",0.027614157,6,17,220
"6_17_est_GP_param.csv","sigma",2.625874801,6,17,220
"6_17_est_GP_param.csv","mu[1]",3.399865022,6,17,220
"6_17_est_GP_param.csv","mu[2]",1.996751961,6,17,220
"6_17_est_GP_param.csv","mu[3]",-1.311607321,6,17,220
"6_17_est_GP_param.csv","mu[4]",2.133155669,6,17,220
"6_17_est_GP_param.csv","mu[5]",7.401769158,6,17,220
"6_18_est_GP_param.csv","alpha",2.574208889,6,18,220
"6_18_est_GP_param.csv","rho",-0.884338698,6,18,220
"6_18_est_GP_param.csv","sigma",2.548126195,6,18,220
"6_18_est_GP_param.csv","mu[1]",-0.334121292,6,18,220
"6_18_est_GP_param.csv","mu[2]",-0.981777532,6,18,220
"6_18_est_GP_param.csv","mu[3]",-0.591769447,6,18,220
"6_18_est_GP_param.csv","mu[4]",-0.139059825,6,18,220
"6_18_est_GP_param.csv","mu[5]",-3.284707943,6,18,220
"6_19_est_GP_param.csv","alpha",2.243594016,6,19,220
"6_19_est_GP_param.csv","rho",-0.150012306,6,19,220
"6_19_est_GP_param.csv","sigma",2.695435546,6,19,220
"6_19_est_GP_param.csv","mu[1]",-4.078636329,6,19,220
"6_19_est_GP_param.csv","mu[2]",0.805225867,6,19,220
"6_19_est_GP_param.csv","mu[3]",-1.24805926,6,19,220
"6_19_est_GP_param.csv","mu[4]",2.741414951,6,19,220
"6_19_est_GP_param.csv","mu[5]",-2.911083121,6,19,220
"6_2_est_GP_param.csv","alpha",2.1692552,6,2,220
"6_2_est_GP_param.csv","rho",-0.633358873,6,2,220
"6_2_est_GP_param.csv","sigma",2.825473625,6,2,220
"6_2_est_GP_param.csv","mu[1]",-1.333879391,6,2,220
"6_2_est_GP_param.csv","mu[2]",2.194474397,6,2,220
"6_2_est_GP_param.csv","mu[3]",-4.042373449,6,2,220
"6_2_est_GP_param.csv","mu[4]",-2.738725471,6,2,220
"6_2_est_GP_param.csv","mu[5]",0.779108334,6,2,220
"6_20_est_GP_param.csv","alpha",2.970352281,6,20,220
"6_20_est_GP_param.csv","rho",0.180727307,6,20,220
"6_20_est_GP_param.csv","sigma",2.820125961,6,20,220
"6_20_est_GP_param.csv","mu[1]",0.068195726,6,20,220
"6_20_est_GP_param.csv","mu[2]",-1.950851159,6,20,220
"6_20_est_GP_param.csv","mu[3]",3.287414642,6,20,220
"6_20_est_GP_param.csv","mu[4]",-2.086304138,6,20,220
"6_20_est_GP_param.csv","mu[5]",-0.296107615,6,20,220
"6_3_est_GP_param.csv","alpha",2.395130116,6,3,220
"6_3_est_GP_param.csv","rho",-0.484305825,6,3,220
"6_3_est_GP_param.csv","sigma",2.575483013,6,3,220
"6_3_est_GP_param.csv","mu[1]",-3.837745938,6,3,220
"6_3_est_GP_param.csv","mu[2]",5.39004251,6,3,220
"6_3_est_GP_param.csv","mu[3]",2.382373291,6,3,220
"6_3_est_GP_param.csv","mu[4]",4.096616637,6,3,220
"6_3_est_GP_param.csv","mu[5]",4.544216638,6,3,220
"6_4_est_GP_param.csv","alpha",2.626010982,6,4,220
"6_4_est_GP_param.csv","rho",0.300649715,6,4,220
"6_4_est_GP_param.csv","sigma",2.891454511,6,4,220
"6_4_est_GP_param.csv","mu[1]",-2.6245296,6,4,220
"6_4_est_GP_param.csv","mu[2]",-1.439838585,6,4,220
"6_4_est_GP_param.csv","mu[3]",-1.923097217,6,4,220
"6_4_est_GP_param.csv","mu[4]",-1.796044492,6,4,220
"6_4_est_GP_param.csv","mu[5]",-0.448328869,6,4,220
"6_5_est_GP_param.csv","alpha",2.872700382,6,5,220
"6_5_est_GP_param.csv","rho",0.139068662,6,5,220
"6_5_est_GP_param.csv","sigma",2.714280353,6,5,220
"6_5_est_GP_param.csv","mu[1]",1.490337612,6,5,220
"6_5_est_GP_param.csv","mu[2]",0.81682136,6,5,220
"6_5_est_GP_param.csv","mu[3]",0.683169732,6,5,220
"6_5_est_GP_param.csv","mu[4]",0.906794131,6,5,220
"6_5_est_GP_param.csv","mu[5]",-3.91990078,6,5,220
"6_6_est_GP_param.csv","alpha",2.775897703,6,6,220
"6_6_est_GP_param.csv","rho",-0.253786698,6,6,220
"6_6_est_GP_param.csv","sigma",2.786608845,6,6,220
"6_6_est_GP_param.csv","mu[1]",5.3203003,6,6,220
"6_6_est_GP_param.csv","mu[2]",-3.042434896,6,6,220
"6_6_est_GP_param.csv","mu[3]",-3.764724459,6,6,220
"6_6_est_GP_param.csv","mu[4]",3.909766531,6,6,220
"6_6_est_GP_param.csv","mu[5]",5.500112955,6,6,220
"6_7_est_GP_param.csv","alpha",2.40067089,6,7,220
"6_7_est_GP_param.csv","rho",-0.265818121,6,7,220
"6_7_est_GP_param.csv","sigma",2.982586091,6,7,220
"6_7_est_GP_param.csv","mu[1]",-3.770309223,6,7,220
"6_7_est_GP_param.csv","mu[2]",5.850488824,6,7,220
"6_7_est_GP_param.csv","mu[3]",-1.534656319,6,7,220
"6_7_est_GP_param.csv","mu[4]",-2.291012063,6,7,220
"6_7_est_GP_param.csv","mu[5]",2.730244349,6,7,220
"6_8_est_GP_param.csv","alpha",2.849587637,6,8,220
"6_8_est_GP_param.csv","rho",0.250067329,6,8,220
"6_8_est_GP_param.csv","sigma",2.648894237,6,8,220
"6_8_est_GP_param.csv","mu[1]",2.746811253,6,8,220
"6_8_est_GP_param.csv","mu[2]",1.609008523,6,8,220
"6_8_est_GP_param.csv","mu[3]",-3.460173791,6,8,220
"6_8_est_GP_param.csv","mu[4]",-1.376208466,6,8,220
"6_8_est_GP_param.csv","mu[5]",2.176245999,6,8,220
"6_9_est_GP_param.csv","alpha",2.507472724,6,9,220
"6_9_est_GP_param.csv","rho",0.145692076,6,9,220
"6_9_est_GP_param.csv","sigma",3.174338426,6,9,220
"6_9_est_GP_param.csv","mu[1]",4.063415143,6,9,220
"6_9_est_GP_param.csv","mu[2]",-0.233691891,6,9,220
"6_9_est_GP_param.csv","mu[3]",-1.402775079,6,9,220
"6_9_est_GP_param.csv","mu[4]",-3.89834322,6,9,220
"6_9_est_GP_param.csv","mu[5]",2.455901047,6,9,220
"7_10_est_GP_param.csv","alpha",2.766463204,7,10,220
"7_10_est_GP_param.csv","rho",1.030565665,7,10,220
"7_10_est_GP_param.csv","sigma",2.936651782,7,10,220
"7_10_est_GP_param.csv","mu[1]",-0.250169518,7,10,220
"7_10_est_GP_param.csv","mu[2]",1.908876279,7,10,220
"7_10_est_GP_param.csv","mu[3]",0.598062809,7,10,220
"7_10_est_GP_param.csv","mu[4]",0.515892992,7,10,220
"7_10_est_GP_param.csv","mu[5]",3.680206739,7,10,220
"7_11_est_GP_param.csv","alpha",3.017882359,7,11,220
"7_11_est_GP_param.csv","rho",0.635200632,7,11,220
"7_11_est_GP_param.csv","sigma",2.8183315,7,11,220
"7_11_est_GP_param.csv","mu[1]",0.184659758,7,11,220
"7_11_est_GP_param.csv","mu[2]",-0.811717564,7,11,220
"7_11_est_GP_param.csv","mu[3]",2.178070022,7,11,220
"7_11_est_GP_param.csv","mu[4]",-3.505703995,7,11,220
"7_11_est_GP_param.csv","mu[5]",2.398701618,7,11,220
"7_12_est_GP_param.csv","alpha",2.719010575,7,12,220
"7_12_est_GP_param.csv","rho",0.15960141,7,12,220
"7_12_est_GP_param.csv","sigma",2.805356065,7,12,220
"7_12_est_GP_param.csv","mu[1]",-2.608994486,7,12,220
"7_12_est_GP_param.csv","mu[2]",-3.768847452,7,12,220
"7_12_est_GP_param.csv","mu[3]",5.232499765,7,12,220
"7_12_est_GP_param.csv","mu[4]",-2.081954853,7,12,220
"7_12_est_GP_param.csv","mu[5]",-0.953886349,7,12,220
"7_13_est_GP_param.csv","alpha",3.113988408,7,13,220
"7_13_est_GP_param.csv","rho",0.67044566,7,13,220
"7_13_est_GP_param.csv","sigma",2.793360636,7,13,220
"7_13_est_GP_param.csv","mu[1]",1.082362562,7,13,220
"7_13_est_GP_param.csv","mu[2]",4.20869979,7,13,220
"7_13_est_GP_param.csv","mu[3]",-3.725967943,7,13,220
"7_13_est_GP_param.csv","mu[4]",-0.449551822,7,13,220
"7_13_est_GP_param.csv","mu[5]",0.524395339,7,13,220
"7_14_est_GP_param.csv","alpha",3.57307478,7,14,220
"7_14_est_GP_param.csv","rho",0.941131547,7,14,220
"7_14_est_GP_param.csv","sigma",2.867981513,7,14,220
"7_14_est_GP_param.csv","mu[1]",2.558207329,7,14,220
"7_14_est_GP_param.csv","mu[2]",-2.115075957,7,14,220
"7_14_est_GP_param.csv","mu[3]",-1.128373139,7,14,220
"7_14_est_GP_param.csv","mu[4]",1.073392883,7,14,220
"7_14_est_GP_param.csv","mu[5]",-3.975526229,7,14,220
"7_15_est_GP_param.csv","alpha",2.74071618,7,15,220
"7_15_est_GP_param.csv","rho",-0.296959075,7,15,220
"7_15_est_GP_param.csv","sigma",2.598973802,7,15,220
"7_15_est_GP_param.csv","mu[1]",2.633827929,7,15,220
"7_15_est_GP_param.csv","mu[2]",-4.018789049,7,15,220
"7_15_est_GP_param.csv","mu[3]",-2.04807493,7,15,220
"7_15_est_GP_param.csv","mu[4]",-1.12267871,7,15,220
"7_15_est_GP_param.csv","mu[5]",-2.130381713,7,15,220
"7_16_est_GP_param.csv","alpha",2.795797002,7,16,220
"7_16_est_GP_param.csv","rho",1.000678633,7,16,220
"7_16_est_GP_param.csv","sigma",2.827246813,7,16,220
"7_16_est_GP_param.csv","mu[1]",-2.419722534,7,16,220
"7_16_est_GP_param.csv","mu[2]",-0.434542184,7,16,220
"7_16_est_GP_param.csv","mu[3]",-0.648444843,7,16,220
"7_16_est_GP_param.csv","mu[4]",0.694815201,7,16,220
"7_16_est_GP_param.csv","mu[5]",5.513696471,7,16,220
"7_17_est_GP_param.csv","alpha",2.854352543,7,17,220
"7_17_est_GP_param.csv","rho",0.871192509,7,17,220
"7_17_est_GP_param.csv","sigma",2.953248394,7,17,220
"7_17_est_GP_param.csv","mu[1]",1.423669548,7,17,220
"7_17_est_GP_param.csv","mu[2]",0.737367467,7,17,220
"7_17_est_GP_param.csv","mu[3]",0.806206463,7,17,220
"7_17_est_GP_param.csv","mu[4]",-1.038821927,7,17,220
"7_17_est_GP_param.csv","mu[5]",0.249583399,7,17,220
"7_18_est_GP_param.csv","alpha",3.887777857,7,18,220
"7_18_est_GP_param.csv","rho",1.555407496,7,18,220
"7_18_est_GP_param.csv","sigma",2.920440776,7,18,220
"7_18_est_GP_param.csv","mu[1]",0.925251982,7,18,220
"7_18_est_GP_param.csv","mu[2]",-3.144483644,7,18,220
"7_18_est_GP_param.csv","mu[3]",3.625775514,7,18,220
"7_18_est_GP_param.csv","mu[4]",2.492562378,7,18,220
"7_18_est_GP_param.csv","mu[5]",-3.474871015,7,18,220
"7_19_est_GP_param.csv","alpha",3.359000032,7,19,220
"7_19_est_GP_param.csv","rho",0.987979063,7,19,220
"7_19_est_GP_param.csv","sigma",3.002383192,7,19,220
"7_19_est_GP_param.csv","mu[1]",-2.543711042,7,19,220
"7_19_est_GP_param.csv","mu[2]",-0.168831769,7,19,220
"7_19_est_GP_param.csv","mu[3]",-3.245288625,7,19,220
"7_19_est_GP_param.csv","mu[4]",-2.061077587,7,19,220
"7_19_est_GP_param.csv","mu[5]",-1.671713163,7,19,220
"7_2_est_GP_param.csv","alpha",2.756741095,7,2,220
"7_2_est_GP_param.csv","rho",1.325889742,7,2,220
"7_2_est_GP_param.csv","sigma",2.994255116,7,2,220
"7_2_est_GP_param.csv","mu[1]",-0.597073603,7,2,220
"7_2_est_GP_param.csv","mu[2]",1.909121692,7,2,220
"7_2_est_GP_param.csv","mu[3]",0.223974611,7,2,220
"7_2_est_GP_param.csv","mu[4]",4.35713263,7,2,220
"7_2_est_GP_param.csv","mu[5]",1.185549173,7,2,220
"7_20_est_GP_param.csv","alpha",2.802394932,7,20,220
"7_20_est_GP_param.csv","rho",0.625067411,7,20,220
"7_20_est_GP_param.csv","sigma",2.948662098,7,20,220
"7_20_est_GP_param.csv","mu[1]",0.759110409,7,20,220
"7_20_est_GP_param.csv","mu[2]",-3.125440581,7,20,220
"7_20_est_GP_param.csv","mu[3]",4.127193463,7,20,220
"7_20_est_GP_param.csv","mu[4]",-3.574212531,7,20,220
"7_20_est_GP_param.csv","mu[5]",0.426705671,7,20,220
"7_3_est_GP_param.csv","alpha",2.226990787,7,3,220
"7_3_est_GP_param.csv","rho",0.63364962,7,3,220
"7_3_est_GP_param.csv","sigma",2.88813961,7,3,220
"7_3_est_GP_param.csv","mu[1]",0.533154738,7,3,220
"7_3_est_GP_param.csv","mu[2]",3.475617317,7,3,220
"7_3_est_GP_param.csv","mu[3]",1.456308387,7,3,220
"7_3_est_GP_param.csv","mu[4]",-0.485563837,7,3,220
"7_3_est_GP_param.csv","mu[5]",3.51287948,7,3,220
"7_4_est_GP_param.csv","alpha",3.013735579,7,4,220
"7_4_est_GP_param.csv","rho",1.025297629,7,4,220
"7_4_est_GP_param.csv","sigma",2.961791499,7,4,220
"7_4_est_GP_param.csv","mu[1]",1.748820528,7,4,220
"7_4_est_GP_param.csv","mu[2]",2.407822829,7,4,220
"7_4_est_GP_param.csv","mu[3]",2.541895786,7,4,220
"7_4_est_GP_param.csv","mu[4]",-3.186734249,7,4,220
"7_4_est_GP_param.csv","mu[5]",-1.855258444,7,4,220
"7_5_est_GP_param.csv","alpha",2.870236602,7,5,220
"7_5_est_GP_param.csv","rho",0.733416366,7,5,220
"7_5_est_GP_param.csv","sigma",2.901510953,7,5,220
"7_5_est_GP_param.csv","mu[1]",-2.376679427,7,5,220
"7_5_est_GP_param.csv","mu[2]",4.165132929,7,5,220
"7_5_est_GP_param.csv","mu[3]",4.669460719,7,5,220
"7_5_est_GP_param.csv","mu[4]",0.007144283,7,5,220
"7_5_est_GP_param.csv","mu[5]",-2.638134038,7,5,220
"7_6_est_GP_param.csv","alpha",2.913401112,7,6,220
"7_6_est_GP_param.csv","rho",1.596403434,7,6,220
"7_6_est_GP_param.csv","sigma",3.247763418,7,6,220
"7_6_est_GP_param.csv","mu[1]",-2.444615129,7,6,220
"7_6_est_GP_param.csv","mu[2]",-1.233110418,7,6,220
"7_6_est_GP_param.csv","mu[3]",4.318383207,7,6,220
"7_6_est_GP_param.csv","mu[4]",2.362720743,7,6,220
"7_6_est_GP_param.csv","mu[5]",2.596480544,7,6,220
"7_7_est_GP_param.csv","alpha",2.531465414,7,7,220
"7_7_est_GP_param.csv","rho",1.119365293,7,7,220
"7_7_est_GP_param.csv","sigma",2.953053109,7,7,220
"7_7_est_GP_param.csv","mu[1]",-0.518713296,7,7,220
"7_7_est_GP_param.csv","mu[2]",6.429354507,7,7,220
"7_7_est_GP_param.csv","mu[3]",-1.457466145,7,7,220
"7_7_est_GP_param.csv","mu[4]",0.96847191,7,7,220
"7_7_est_GP_param.csv","mu[5]",0.357749094,7,7,220
"7_8_est_GP_param.csv","alpha",2.816512882,7,8,220
"7_8_est_GP_param.csv","rho",0.64471679,7,8,220
"7_8_est_GP_param.csv","sigma",2.733267356,7,8,220
"7_8_est_GP_param.csv","mu[1]",2.189240415,7,8,220
"7_8_est_GP_param.csv","mu[2]",-2.968523427,7,8,220
"7_8_est_GP_param.csv","mu[3]",3.346934072,7,8,220
"7_8_est_GP_param.csv","mu[4]",-3.142102929,7,8,220
"7_8_est_GP_param.csv","mu[5]",-3.964614309,7,8,220
"7_9_est_GP_param.csv","alpha",3.154990491,7,9,220
"7_9_est_GP_param.csv","rho",0.04917877,7,9,220
"7_9_est_GP_param.csv","sigma",2.532206473,7,9,220
"7_9_est_GP_param.csv","mu[1]",2.273085945,7,9,220
"7_9_est_GP_param.csv","mu[2]",5.425563648,7,9,220
"7_9_est_GP_param.csv","mu[3]",-2.618711605,7,9,220
"7_9_est_GP_param.csv","mu[4]",2.30485354,7,9,220
"7_9_est_GP_param.csv","mu[5]",3.532618173,7,9,220
"8_10_est_GP_param.csv","alpha",2.800856431,8,10,220
"8_10_est_GP_param.csv","rho",0.707334888,8,10,220
"8_10_est_GP_param.csv","sigma",2.874424689,8,10,220
"8_10_est_GP_param.csv","mu[1]",-0.752161924,8,10,220
"8_10_est_GP_param.csv","mu[2]",-3.269318028,8,10,220
"8_10_est_GP_param.csv","mu[3]",-0.939621025,8,10,220
"8_10_est_GP_param.csv","mu[4]",4.817961297,8,10,220
"8_10_est_GP_param.csv","mu[5]",3.195678229,8,10,220
"8_11_est_GP_param.csv","alpha",3.047484629,8,11,220
"8_11_est_GP_param.csv","rho",1.05805902,8,11,220
"8_11_est_GP_param.csv","sigma",3.071794084,8,11,220
"8_11_est_GP_param.csv","mu[1]",-1.268958434,8,11,220
"8_11_est_GP_param.csv","mu[2]",0.221548339,8,11,220
"8_11_est_GP_param.csv","mu[3]",-2.483985928,8,11,220
"8_11_est_GP_param.csv","mu[4]",-2.840081359,8,11,220
"8_11_est_GP_param.csv","mu[5]",-2.848535113,8,11,220
"8_12_est_GP_param.csv","alpha",2.826629154,8,12,220
"8_12_est_GP_param.csv","rho",0.902253388,8,12,220
"8_12_est_GP_param.csv","sigma",2.728208853,8,12,220
"8_12_est_GP_param.csv","mu[1]",0.302417266,8,12,220
"8_12_est_GP_param.csv","mu[2]",3.852030071,8,12,220
"8_12_est_GP_param.csv","mu[3]",1.478718931,8,12,220
"8_12_est_GP_param.csv","mu[4]",-3.626326765,8,12,220
"8_12_est_GP_param.csv","mu[5]",2.579405418,8,12,220
"8_13_est_GP_param.csv","alpha",2.218841638,8,13,220
"8_13_est_GP_param.csv","rho",-0.147581289,8,13,220
"8_13_est_GP_param.csv","sigma",2.82195312,8,13,220
"8_13_est_GP_param.csv","mu[1]",1.842553353,8,13,220
"8_13_est_GP_param.csv","mu[2]",-2.554663104,8,13,220
"8_13_est_GP_param.csv","mu[3]",3.176819518,8,13,220
"8_13_est_GP_param.csv","mu[4]",6.344546197,8,13,220
"8_13_est_GP_param.csv","mu[5]",-1.741580186,8,13,220
"8_14_est_GP_param.csv","alpha",3.732274812,8,14,220
"8_14_est_GP_param.csv","rho",1.525947877,8,14,220
"8_14_est_GP_param.csv","sigma",3.143064302,8,14,220
"8_14_est_GP_param.csv","mu[1]",-3.123804971,8,14,220
"8_14_est_GP_param.csv","mu[2]",2.844981465,8,14,220
"8_14_est_GP_param.csv","mu[3]",-1.226691361,8,14,220
"8_14_est_GP_param.csv","mu[4]",-0.804163647,8,14,220
"8_14_est_GP_param.csv","mu[5]",-0.637243985,8,14,220
"8_15_est_GP_param.csv","alpha",3.177131344,8,15,220
"8_15_est_GP_param.csv","rho",1.324767627,8,15,220
"8_15_est_GP_param.csv","sigma",2.93230525,8,15,220
"8_15_est_GP_param.csv","mu[1]",0.436317882,8,15,220
"8_15_est_GP_param.csv","mu[2]",2.730821871,8,15,220
"8_15_est_GP_param.csv","mu[3]",4.02806979,8,15,220
"8_15_est_GP_param.csv","mu[4]",-2.257603802,8,15,220
"8_15_est_GP_param.csv","mu[5]",-0.62720022,8,15,220
"8_16_est_GP_param.csv","alpha",3.010750454,8,16,220
"8_16_est_GP_param.csv","rho",1.517993658,8,16,220
"8_16_est_GP_param.csv","sigma",3.078593442,8,16,220
"8_16_est_GP_param.csv","mu[1]",-1.990603945,8,16,220
"8_16_est_GP_param.csv","mu[2]",-1.420289956,8,16,220
"8_16_est_GP_param.csv","mu[3]",-0.132519331,8,16,220
"8_16_est_GP_param.csv","mu[4]",-3.168661338,8,16,220
"8_16_est_GP_param.csv","mu[5]",-0.234399739,8,16,220
